       404.20089   8.6716032e-09
       404.24212   8.6478671e-09
       404.28335   8.6557791e-09
       404.32459   8.6795152e-09
       404.36583   8.6953393e-09
       404.40708   8.6874273e-09
       404.44833   8.6636912e-09
       404.48959   8.6320430e-09
       404.53085   8.6003948e-09
       404.57211   8.6083068e-09
       404.61338   8.5608345e-09
       404.65465   8.1968804e-09
       404.69593   7.8495415e-09
       404.73721   8.2047924e-09
       404.77850   8.5766586e-09
       404.81979   8.6399550e-09
       404.86108   8.6399550e-09
       404.90238   8.6320430e-09
       404.94368   8.5687466e-09
       404.98499   8.4896261e-09
       405.02630   8.5212743e-09
       405.06761   8.6003948e-09
       405.10893   8.6241309e-09
       405.15025   8.6241309e-09
       405.19158   8.6003948e-09
       405.23291   8.5766586e-09
       405.27425   8.5370984e-09
       405.31559   8.5133623e-09
       405.35693   8.5529225e-09
       405.39828   8.5766586e-09
       405.43963   8.5291864e-09
       405.48099   8.4263298e-09
       405.52235   8.4105057e-09
       405.56372   8.4658900e-09
       405.60509   8.4500659e-09
       405.64646   8.4421538e-09
       405.68784   8.4817141e-09
       405.72922   8.5054502e-09
       405.77061   8.5133623e-09
       405.81200   8.4896261e-09
       405.85339   8.4263298e-09
       405.89479   8.4421538e-09
       405.93620   8.4817141e-09
       405.97760   8.4896261e-09
       406.01902   8.4896261e-09
       406.06043   8.4896261e-09
       406.10185   8.4817141e-09
       406.14328   8.4817141e-09
       406.18470   8.4738020e-09
       406.22614   8.4579779e-09
       406.26757   8.4025936e-09
       406.30902   8.3630334e-09
       406.35046   8.3551213e-09
       406.39191   8.2997370e-09
       406.43337   7.9911672e-09
       406.47482   7.7000039e-09
       406.51629   8.0069913e-09
       406.55775   8.3076491e-09
       406.59922   8.3630334e-09
       406.64070   8.3630334e-09
       406.68218   8.3630334e-09
       406.72366   8.3392972e-09
       406.76515   8.1810563e-09
       406.80664   7.9278708e-09
       406.84814   7.9911672e-09
       406.88964   8.1652322e-09
       406.93114   8.2206165e-09
       406.97265   8.2680888e-09
       407.01417   8.2680888e-09
       407.05568   8.2522647e-09
       407.09721   8.2285286e-09
       407.13873   8.1968804e-09
       407.18026   8.1494081e-09
       407.22180   8.0069913e-09
       407.26333   7.6643997e-09
       407.30488   7.5979385e-09
       407.34643   7.9357829e-09
       407.38798   8.0940238e-09
       407.42953   8.1019358e-09
       407.47109   8.0702877e-09
       407.51266   8.0465515e-09
       407.55422   8.0307274e-09
       407.59580   8.0069913e-09
       407.63737   7.9832551e-09
       407.67896   7.9595190e-09
       407.72054   7.9120467e-09
       407.76213   7.8226406e-09
       407.80372   7.7395641e-09
       407.84532   7.5093235e-09
       407.88692   7.2759182e-09
       407.92853   7.5093235e-09
       407.97014   7.7363993e-09
       408.01176   7.7506410e-09
       408.05338   7.7102895e-09
       408.09500   7.6762677e-09
       408.13663   7.6509492e-09
       408.17826   7.6272130e-09
       408.21990   7.5947736e-09
       408.26154   7.5512574e-09
       408.30318   7.4903346e-09
       408.34483   7.4278295e-09
       408.38648   7.3906428e-09
       408.42814   7.3518738e-09
       408.46980   7.2980719e-09
       408.51147   7.2339843e-09
       408.55314   7.1548638e-09
       408.59481   7.0812818e-09
       408.63649   7.0203591e-09
       408.67817   6.9713044e-09
       408.71986   6.9151288e-09
       408.76155   6.8510413e-09
       408.80325   6.7758768e-09
       408.84495   6.6943827e-09
       408.88665   6.6192183e-09
       408.92836   6.5377242e-09
       408.97007   6.4443621e-09
       409.01179   6.3502087e-09
       409.05351   6.2584290e-09
       409.09524   6.1595284e-09
       409.13697   6.0535069e-09
       409.17870   5.9427383e-09
       409.22044   5.8295960e-09
       409.26218   5.7132889e-09
       409.30393   5.5914434e-09
       409.34568   5.4664331e-09
       409.38744   5.3398403e-09
       409.42920   5.2108740e-09
       409.47096   5.0763692e-09
       409.51273   4.9386996e-09
       409.55450   4.7962827e-09
       409.59628   4.6499099e-09
       409.63806   4.5011634e-09
       409.67984   4.3468785e-09
       409.72163   4.1918024e-09
       409.76343   4.0383086e-09
       409.80522   3.8792765e-09
       409.84703   3.7162883e-09
       409.88883   3.5493442e-09
       409.93064   3.3776527e-09
       409.97246   3.2059613e-09
       410.01428   3.0318963e-09
       410.05610   2.8515016e-09
       410.09793   2.6655685e-09
       410.13976   2.4717234e-09
       410.18160   2.2596805e-09
       410.22344   1.9906710e-09
       410.26528   1.7058373e-09
       410.30713   1.6805187e-09
       410.34899   1.9471547e-09
       410.39084   2.2264499e-09
       410.43271   2.4432400e-09
       410.47457   2.6370852e-09
       410.51644   2.8230183e-09
       410.55832   3.0042041e-09
       410.60020   3.1814340e-09
       410.64208   3.3547078e-09
       410.68397   3.5240256e-09
       410.72586   3.6885962e-09
       410.76776   3.8500019e-09
       410.80966   4.0042868e-09
       410.85156   4.1514509e-09
       410.89347   4.3065270e-09
       410.93538   4.4639768e-09
       410.97730   4.6119320e-09
       411.01922   4.7511841e-09
       411.06115   4.8801504e-09
       411.10308   5.0075344e-09
       411.14501   5.1388743e-09
       411.18695   5.2385661e-09
